AppID,App Name,All Review,All Percent,All People
289840,Mostly Negative,29%,78
288840,Very Positive,82%,58
288860,Mostly Positive,75%,87
288930,Very Positive,81%,355
289021,Positive,83%,12
289024,Mostly Positive,76%,13
288160,Overwhelmingly Positive,97%,"9,384"
288220,Very Positive,90%,154
288260,Very Positive,82%,69
288290,Very Positive,83%,53
288330,Very Positive,87%,"4,888"
288370,Mostly Positive,78%,259
288470,Mostly Positive,77%,"4,408"
288520,Very Positive,82%,439
288630,Mostly Negative,36%,11
288650,Mostly Positive,70%,24
288670,Mostly Positive,73%,19
287390,Very Positive,93%,"18,480"
287440,Overwhelmingly Positive,95%,"1,311"
287450,Very Positive,91%,"4,481"
287630,Very Positive,85%,877
287720,Mostly Positive,70%,87
287760,Mostly Positive,76%,13
287840,Very Positive,83%,196
287900,Mostly Positive,78%,108
287960,Very Positive,83%,96
287980,Overwhelmingly Positive,96%,"5,131"
288020,Mostly Positive,73%,142
288040,Mostly Positive,77%,390
288060,Very Positive,81%,524
288120,Very Positive,90%,440
287020,Very Positive,92%,440
287070,Very Positive,85%,81
287100,Negative,18%,33
287120,Mostly Positive,77%,174
287140,Mostly Positive,72%,77
287240,Positive,88%,26
287260,Very Positive,86%,509
287290,Mostly Positive,76%,"8,536"
286200,Mostly Positive,73%,26
286240,Very Positive,90%,275
286260,Very Positive,94%,"1,844"
286280,Mostly Positive,79%,185
286300,Positive,92%,38
286320,Very Positive,92%,253
286340,Mostly Positive,71%,"2,857"
286380,Very Positive,93%,129
286460,Very Positive,89%,229
286480,Very Positive,88%,167
286500,Very Positive,95%,194
286540,Very Positive,88%,167
286635,Positive,83%,12
286636,Positive,93%,15
286650,Mostly Positive,78%,711
286660,Very Positive,87%,141
286671,Positive,94%,18
286690,Very Positive,91%,"22,928"
286750,Mostly Positive,71%,39
286770,Very Positive,82%,100
286810,Mostly Positive,71%,431
286830,Mostly Negative,28%,131
286880,Mostly Positive,72%,22
285740,Very Positive,92%,524
285800,Very Positive,81%,760
285820,Very Positive,90%,227
285840,Very Positive,80%,89
285920,Very Positive,83%,"4,264"
285980,Positive,90%,30
286000,Very Positive,82%,"1,653"
286040,Mostly Positive,71%,"2,238"
286080,Very Positive,83%,"3,426"
286100,Very Positive,92%,"5,363"
286120,Mostly Negative,37%,87
286140,Mostly Positive,72%,148
286160,Very Positive,93%,"8,242"
284730,Very Positive,88%,206
284750,Very Positive,83%,488
284770,Very Positive,97%,488
284790,Very Positive,94%,302
284810,Very Positive,97%,277
284830,Very Positive,89%,411
284850,Very Positive,95%,462
284870,Very Positive,89%,381
284890,Very Positive,83%,237
284950,Mostly Positive,77%,391
285010,Mostly Positive,75%,120
285090,Negative,8%,12
285110,Very Positive,82%,539
285160,Mostly Positive,75%,"2,199"
285310,Very Positive,92%,"2,804"
285330,Very Positive,85%,"1,988"
285420,Positive,92%,28
285440,Overwhelmingly Positive,95%,782
285461,Mostly Positive,75%,12
285500,Mostly Positive,78%,"1,113"
285520,Mostly Positive,74%,62
285540,Very Positive,91%,194
285600,Mostly Positive,79%,93
284390,Overwhelmingly Positive,96%,914
284410,Mostly Positive,76%,17
284440,Mostly Positive,71%,57
284441,Positive,85%,48
284450,Very Positive,95%,89
284460,Very Positive,86%,"1,305"
284500,Mostly Positive,77%,31
284710,Very Positive,88%,412
283620,Mostly Positive,73%,279
283640,Very Positive,91%,"6,786"
283680,Very Positive,89%,917
283820,Very Positive,91%,60
283840,Positive,86%,45
283880,Very Positive,87%,973
283920,Very Positive,95%,105
283940,Very Positive,96%,207
283960,Very Positive,97%,435
283980,Very Positive,94%,203
284000,Positive,92%,26
284020,Positive,86%,29
284050,Very Positive,94%,302
284180,Very Positive,84%,58
284220,Positive,86%,30
284240,Very Positive,83%,338
284260,Very Positive,89%,144
284290,Mixed,40%,80
282760,Very Positive,90%,"1,599"
282800,Very Positive,94%,"6,600"
282860,Mostly Negative,28%,132
283080,Very Positive,86%,187
283100,Mostly Negative,28%,216
283160,Very Positive,90%,976
283180,Mostly Positive,77%,54
283230,Mostly Positive,71%,253
283270,Very Positive,95%,60
283290,Very Positive,88%,691
283310,Mostly Positive,73%,53
283350,Mostly Negative,32%,50
283390,Mostly Positive,76%,42
283430,Positive,85%,20
283470,Negative,15%,26
283530,Negative,18%,16
282090,Mostly Positive,73%,15
282100,Very Positive,88%,69
282230,Positive,91%,12
282270,Very Positive,88%,214
282400,Mostly Positive,77%,"1,384"
282470,Overwhelmingly Positive,97%,"1,284"
282510,Mostly Positive,73%,137
282512,Positive,83%,30
282514,Positive,86%,44
282515,Mostly Positive,70%,24
282560,Mostly Negative,26%,"2,511"
282590,Mostly Positive,79%,554
282640,Positive,94%,17
282660,Mixed,68%,"2,454"
282680,Mostly Positive,74%,59
281640,Very Positive,91%,"1,424"
281750,Very Positive,84%,416
281770,Mostly Positive,76%,17
281820,Positive,81%,27
281840,Mostly Negative,38%,121
281860,Very Positive,92%,71
281900,Mixed,41%,17
281920,Very Positive,89%,"1,757"
282010,Very Positive,81%,138
282030,Very Positive,89%,157
282070,Very Positive,94%,"41,191"
280740,Mostly Positive,76%,"2,870"
280790,Mostly Positive,79%,"23,496"
280890,Mostly Negative,38%,70
280910,Very Positive,91%,234
280930,Very Positive,89%,137
281150,Very Positive,93%,"11,514"
281200,Very Positive,84%,119
281260,Mostly Negative,39%,51
281280,Very Positive,80%,237
281350,Mostly Negative,32%,68
281370,Mostly Negative,38%,934
281390,Mostly Positive,77%,63
281410,Mostly Positive,73%,256
281450,Very Positive,81%,111
279940,Very Positive,90%,371
279990,Mixed,69%,62
280180,Very Positive,84%,953
280200,Positive,88%,26
280220,Overwhelmingly Positive,96%,"1,889"
280380,Negative,19%,46
280520,Mostly Positive,77%,692
280540,Mostly Positive,70%,110
280560,Very Positive,94%,274
280600,Mostly Positive,79%,261
280640,Mostly Negative,22%,40
279140,Mostly Positive,73%,303
279260,Mostly Positive,74%,254
279420,Positive,83%,18
279440,Mostly Positive,75%,337
279460,Mostly Negative,38%,31
279540,Mostly Positive,77%,119
279560,Mostly Positive,74%,27
279622,Mostly Positive,70%,17
279640,Positive,81%,37
279800,Very Positive,97%,434
278570,Very Positive,82%,154
278590,Mostly Positive,78%,14
278640,Mostly Positive,74%,189
278890,Very Positive,89%,"1,223"
278910,Very Positive,80%,530
278930,Mostly Positive,79%,151
278970,Mostly Negative,35%,480
279070,Very Positive,85%,107
278080,Very Positive,80%,"4,503"
278100,Very Positive,89%,202
278120,Positive,91%,24
278360,Very Positive,92%,"9,400"
278420,Positive,87%,40
278440,Mostly Positive,73%,118
278460,Very Positive,88%,398
278490,Positive,80%,15
278510,Positive,91%,23
278550,Mostly Positive,72%,47
277748,Positive,91%,47
277753,Positive,100%,13
277754,Positive,88%,27
277755,Mostly Positive,78%,32
277756,Positive,84%,13
277757,Positive,90%,11
277758,Positive,85%,20
277759,Positive,88%,17
277760,Positive,82%,39
277761,Mostly Positive,78%,14
277762,Positive,93%,15
277763,Positive,96%,28
277764,Mostly Positive,70%,10
277765,Positive,88%,18
277767,Mostly Positive,79%,34
277769,Positive,85%,34
277771,Positive,100%,20
277776,Positive,86%,23
277777,Very Positive,96%,59
277820,Positive,89%,28
277821,Very Positive,81%,58
277850,Mostly Positive,72%,22
277870,Mostly Positive,74%,361
277890,Very Positive,89%,676
277430,Very Positive,80%,"2,980"
277450,Mostly Positive,77%,671
277460,Mostly Positive,77%,352
277490,Very Positive,82%,194
277540,Mostly Negative,38%,26
277590,Mostly Positive,74%,977
277630,Mixed,69%,93
277650,Mostly Positive,75%,56
277680,Very Positive,91%,444
277700,Very Positive,90%,98
277731,Positive,90%,11
277736,Positive,93%,16
277737,Negative,9%,11
277739,Very Positive,80%,85
277740,Very Positive,97%,83
277741,Mostly Positive,75%,33
277742,Mostly Positive,71%,32
277745,Positive,100%,25
275810,Mostly Positive,75%,20
275830,Positive,100%,21
276340,Very Positive,81%,75
276550,Positive,81%,11
276551,Mostly Positive,71%,14
276552,Mostly Positive,77%,18
276730,Mostly Positive,72%,11
276810,Mostly Positive,71%,"4,295"
276890,Very Positive,80%,75
277110,Mostly Positive,76%,143
277390,Very Positive,85%,96
275180,Very Positive,86%,407
275200,Very Positive,91%,916
275290,Very Positive,80%,344
275310,Negative,15%,33
275350,Very Positive,81%,85
275390,Very Positive,94%,"1,242"
275470,Mostly Positive,76%,145
275530,Mostly Positive,76%,595
275560,Positive,82%,23
275570,Very Positive,83%,214
275670,Very Positive,86%,"1,416"
275700,Very Positive,91%,416
275710,Very Positive,85%,441
274170,Very Positive,91%,"19,660"
274230,Mostly Positive,73%,965
274250,Very Positive,83%,333
274270,Very Positive,87%,"1,352"
274310,Mostly Positive,79%,"1,224"
274350,Very Positive,94%,808
274480,Very Positive,88%,214
274500,Overwhelmingly Positive,96%,"1,009"
274520,Very Positive,94%,"3,482"
274560,Mostly Positive,72%,"1,486"
274700,Very Positive,94%,59
274880,Mostly Positive,74%,78
274900,Very Positive,83%,"3,117"
274920,Very Positive,82%,"3,823"
274980,Mostly Positive,73%,693
275060,Mostly Negative,24%,149
275100,Very Positive,84%,"2,335"
273570,Very Positive,96%,258
273580,Very Positive,92%,66
273600,Mostly Positive,79%,144
273620,Mostly Positive,71%,209
273730,Mostly Negative,20%,135
273740,Negative,6%,33
273760,Very Negative,10%,89
273770,Very Negative,11%,310
273800,Negative,7%,39
273820,Mostly Negative,21%,37
273830,Negative,9%,22
273840,Very Positive,81%,306
273850,Mostly Negative,21%,23
273860,Mostly Negative,27%,18
273890,Mostly Negative,23%,21
273940,Mostly Negative,37%,75
272990,Very Positive,87%,83
273030,Very Negative,19%,120
273070,Mostly Positive,71%,296
273300,Overwhelmingly Positive,97%,"1,451"
273500,Very Positive,85%,821
272230,Mostly Positive,75%,443
272270,Mostly Positive,70%,"1,226"
272300,Mostly Negative,29%,17
272330,Very Positive,87%,129
272390,Very Positive,94%,906
272510,Very Positive,80%,"4,065"
272600,Very Positive,94%,848
272620,Very Positive,83%,188
272680,Mostly Positive,79%,53
272700,Positive,83%,24
272710,Mostly Positive,72%,25
272770,Positive,87%,24
271550,Very Positive,91%,72
271570,Mostly Positive,77%,256
271590,Mixed,69%,"382,778"
271670,Very Positive,91%,303
271710,Mostly Positive,77%,292
271760,Mostly Positive,72%,181
271820,Very Positive,91%,539
271880,Very Positive,85%,503
271900,Very Positive,94%,984
271920,Very Positive,85%,329
271942,Very Positive,80%,66
271943,Very Positive,89%,109
271944,Very Positive,85%,106
271970,Very Positive,88%,158
271990,Mostly Positive,78%,14
272010,Mostly Positive,72%,43
272040,Overwhelmingly Positive,95%,564
272060,Mostly Positive,77%,"5,819"
271500,Mostly Negative,32%,704
271390,Very Positive,84%,58
271400,Mostly Positive,75%,20
270950,Mostly Positive,74%,240
271030,Positive,93%,43
271240,Mostly Positive,73%,"2,491"
271260,Mixed,69%,776
271360,Very Positive,80%,366
270310,Very Positive,85%,152
270330,Mostly Negative,30%,30
270370,Very Positive,94%,"3,023"
270430,Negative,16%,12
270450,Very Positive,92%,"1,975"
270490,Very Positive,83%,120
270510,Mostly Positive,72%,40
270550,Very Positive,86%,"11,343"
270570,Mostly Positive,75%,54
270630,Very Positive,82%,887
270680,Very Positive,89%,"2,416"
270750,Positive,94%,18
270760,Positive,88%,18
270790,Very Positive,84%,153
270810,Very Positive,84%,59
270850,Very Positive,81%,"3,102"
269250,Very Positive,87%,333
269270,Very Positive,93%,729
269330,Very Positive,90%,135
269370,Mostly Positive,74%,224
269430,Mostly Negative,20%,10
269470,Mixed,56%,291
269490,Very Positive,90%,697
269570,Mostly Positive,79%,93
269650,Very Positive,86%,"1,474"
269670,Very Positive,84%,"1,071"
269690,Mostly Positive,74%,183
269710,Very Positive,92%,64
269790,Mostly Positive,75%,"2,467"
269950,Very Positive,82%,"2,035"
269990,Mostly Positive,75%,37
270010,Very Positive,87%,252
270030,Positive,81%,11
270050,Mostly Positive,78%,411
270070,Mostly Positive,71%,38
270130,Very Positive,84%,848
270150,Very Positive,87%,"4,888"
270210,Very Positive,93%,"3,963"
270230,Very Positive,80%,55
268400,Very Positive,91%,870
268420,Mostly Positive,79%,"7,099"
268520,Mostly Negative,21%,19
268540,Mostly Positive,74%,740
268560,Very Positive,94%,102
268650,Very Positive,88%,"3,758"
268750,Very Positive,86%,"4,820"
268770,Very Positive,89%,65
268810,Mostly Positive,77%,119
268850,Mostly Positive,75%,"2,097"
268870,Mostly Positive,74%,"1,850"
268910,Overwhelmingly Positive,95%,"33,777"
268990,Very Positive,95%,368
269010,Mostly Positive,73%,104
269030,Very Positive,80%,841
269050,Very Positive,92%,974
269110,Mostly Positive,77%,298
269150,Very Positive,84%,69
269170,Very Positive,90%,637
269210,Mostly Positive,79%,"13,761"
269230,Very Positive,83%,185
268050,Very Positive,80%,"7,529"
268080,Positive,94%,18
268090,Very Positive,95%,141
268101,Positive,92%,14
268130,Very Positive,93%,"3,108"
268220,Very Positive,86%,463
268240,Very Positive,83%,65
268320,Very Positive,91%,197
268340,Positive,92%,13
268360,Mostly Positive,71%,157
267730,Mostly Negative,29%,24
267772,Mostly Positive,72%,11
267775,Positive,85%,14
267784,Positive,83%,12
267920,Very Positive,81%,279
267940,Mostly Negative,38%,26
267960,Mostly Negative,29%,31
267980,Very Positive,97%,79
267340,Mostly Positive,75%,120
267360,Very Positive,94%,288
267490,Mixed,40%,678
267530,Very Positive,80%,"1,374"
267600,Overwhelmingly Negative,10%,512
267610,Mostly Negative,22%,221
267650,Positive,86%,15
266710,Mostly Positive,78%,28
266730,Positive,90%,42
266740,Positive,90%,11
266840,Very Positive,85%,"8,657"
266930,Very Positive,93%,241
266931,Very Positive,89%,85
266940,Very Positive,81%,138
267060,Mostly Positive,71%,197
265590,Mostly Positive,76%,721
265610,Overwhelmingly Positive,97%,"1,823"
265630,Very Positive,90%,"25,597"
265670,Mostly Negative,31%,19
265690,Mostly Positive,77%,"1,272"
265750,Mostly Positive,75%,634
265770,Mostly Negative,24%,542
265790,Positive,92%,14
265830,Mostly Positive,74%,398
265870,Mostly Positive,71%,35
265890,Overwhelmingly Positive,96%,"2,902"
265930,Very Positive,88%,"38,329"
265950,Mostly Positive,74%,258
266010,Overwhelmingly Positive,96%,"6,154"
266090,Mostly Negative,38%,174
266110,Very Positive,87%,378
266130,Very Positive,82%,"1,577"
266190,Mostly Negative,39%,74
266210,Very Positive,94%,"2,994"
266230,Very Positive,84%,350
266250,Very Positive,89%,59
266270,Mostly Positive,77%,61
266290,Mostly Negative,28%,225
266310,Mostly Positive,73%,757
266390,Mostly Positive,78%,410
266410,Mostly Positive,76%,312
266490,Very Positive,87%,727
265170,Very Positive,87%,143
265191,Mostly Positive,78%,51
265192,Mostly Positive,75%,20
265210,Very Positive,90%,"3,065"
265230,Very Positive,81%,"1,751"
265240,Mostly Negative,21%,14
265330,Mostly Positive,74%,988
265380,Mostly Positive,71%,52
265470,Very Positive,82%,85
264804,Mostly Positive,71%,28
264850,Mostly Positive,79%,965
264910,Very Positive,86%,"14,210"
265000,Very Positive,84%,410
265100,Very Positive,85%,"2,166"
265140,Mostly Negative,32%,50
263980,Very Positive,92%,"5,897"
264020,Mostly Positive,75%,12
264060,Positive,86%,44
264080,Very Positive,94%,173
264160,Very Positive,87%,382
264200,Overwhelmingly Positive,98%,"10,829"
264220,Very Positive,87%,116
264240,Mostly Positive,76%,543
264340,Positive,93%,46
264380,Very Positive,94%,"2,996"
264400,Positive,100%,22
264420,Mostly Positive,77%,35
264480,Mostly Negative,36%,52
264520,Mostly Positive,79%,93
264540,Mostly Positive,75%,132
264560,Very Positive,91%,56
264660,Mostly Positive,76%,275
264690,Very Positive,92%,174
264730,Mostly Positive,78%,904
264802,Mixed,69%,13
262980,Mostly Negative,25%,31
263020,Very Positive,91%,453
263060,Mostly Positive,79%,"3,055"
263100,Very Positive,82%,920
263200,Mostly Positive,78%,512
263280,Very Positive,84%,"12,266"
263300,Very Positive,85%,"1,683"
263320,Mostly Positive,79%,302
263360,Mostly Positive,79%,289
263380,Very Positive,87%,63
263400,Very Positive,92%,301
263460,Positive,93%,45
263500,Mostly Positive,77%,"3,104"
263560,Very Positive,86%,340
263600,Mostly Negative,37%,27
263620,Very Positive,82%,"2,358"
263640,Mostly Negative,33%,69
263700,Very Positive,86%,67
263740,Very Positive,83%,673
263760,Very Positive,91%,"3,683"
263800,Negative,5%,18
263820,Very Positive,90%,463
263880,Very Positive,88%,235
263920,Mostly Positive,70%,257
263940,Mixed,69%,43
263960,Mostly Positive,72%,22
262190,Mostly Positive,75%,144
262210,Very Positive,85%,96
262240,Very Positive,91%,105
262260,Very Positive,88%,856
262280,Mostly Positive,74%,"1,582"
262300,Positive,85%,14
262390,Very Positive,84%,676
262410,Very Positive,82%,"13,240"
262450,Very Positive,84%,310
262470,Very Positive,91%,248
262490,Mostly Positive,76%,449
262510,Mixed,69%,33
262550,Very Positive,89%,522
262590,Very Positive,84%,114
262650,Mostly Negative,37%,37
262690,Very Positive,84%,388
262770,Very Positive,89%,144
262790,Very Positive,81%,494
262830,Very Positive,91%,"1,106"
262850,Very Positive,96%,189
262870,Negative,8%,12
262880,Very Positive,89%,"1,135"
262900,Mostly Positive,73%,210
262940,Very Positive,87%,"1,095"
262960,Mostly Positive,78%,926
261470,Mostly Positive,73%,856
261510,Very Positive,91%,453
261530,Mostly Positive,78%,"1,891"
261570,Overwhelmingly Positive,96%,"23,869"
261600,Negative,9%,33
261680,Mostly Positive,78%,299
261700,Very Positive,89%,730
261820,Very Positive,93%,"5,923"
261880,Very Positive,88%,305
261920,Mostly Negative,37%,101
261940,Mostly Positive,79%,24
261960,Mostly Positive,70%,31
261980,Mostly Negative,37%,"2,281"
262000,Very Positive,89%,482
262080,Negative,9%,21
262120,Mostly Positive,75%,516
262150,Mostly Positive,72%,"1,339"
261110,Mostly Positive,76%,"2,691"
261180,Overwhelmingly Positive,95%,"2,752"
260471,Positive,80%,20
260472,Positive,85%,14
260510,Very Negative,11%,77
260530,Positive,89%,48
260550,Mostly Positive,75%,33
260570,Very Positive,89%,325
260690,Mostly Positive,74%,111
260730,Mostly Positive,75%,721
260750,Overwhelmingly Positive,97%,"1,137"
260790,Very Positive,88%,347
260850,Positive,94%,38
261030,Overwhelmingly Positive,95%,"17,747"
261050,Mostly Positive,70%,109
260290,Mostly Positive,73%,60
260410,Mostly Positive,73%,"1,537"
259390,Very Positive,87%,163
259410,Very Positive,90%,225
259430,Mostly Positive,72%,204
259470,Mostly Positive,78%,28
259490,Very Positive,87%,62
259510,Very Positive,88%,195
259530,Very Positive,94%,"2,048"
259550,Very Positive,93%,"2,189"
259570,Mostly Positive,76%,774
259600,Very Positive,82%,277
259640,Mostly Negative,30%,105
259680,Overwhelmingly Positive,95%,"2,194"
259700,Mostly Negative,38%,147
259740,Very Positive,92%,534
259760,Mostly Negative,30%,30
259780,Very Positive,90%,625
259800,Mostly Negative,35%,687
259810,Positive,100%,29
259870,Mostly Positive,79%,279
259890,Very Negative,12%,83
259900,Mostly Positive,71%,59
259910,Very Negative,19%,187
259940,Mostly Positive,78%,19
259960,Positive,85%,20
259980,Positive,88%,44
260020,Mostly Positive,70%,10
260040,Positive,87%,16
260060,Mostly Positive,77%,18
260080,Mostly Negative,38%,26
260130,Mostly Positive,74%,283
260160,Mostly Positive,78%,401
260190,Very Positive,91%,724
260230,Overwhelmingly Positive,95%,"13,385"
258890,Very Positive,83%,397
258910,Very Positive,88%,135
258970,Mostly Positive,77%,"4,120"
259040,Mostly Positive,77%,144
259060,Very Positive,90%,"1,001"
259080,Very Positive,91%,"13,119"
259110,Mostly Positive,75%,12
259130,Very Positive,80%,167
259250,Positive,86%,22
259320,Mostly Negative,39%,58
258743,Positive,80%,15
258744,Positive,91%,12
258750,Mostly Positive,77%,31
258751,Very Positive,85%,61
258752,Mostly Positive,72%,25
258760,Mostly Positive,75%,774
258810,Mostly Positive,78%,14
258817,Mostly Positive,72%,33
258420,Positive,80%,10
258460,Very Positive,93%,148
258520,Very Positive,88%,"5,813"
258590,Mostly Positive,75%,356
258641,Mostly Positive,73%,19
258642,Positive,100%,14
258645,Mostly Positive,76%,17
258647,Mostly Positive,70%,37
258648,Very Positive,81%,53
258652,Very Positive,85%,55
258653,Positive,92%,28
258654,Positive,80%,35
258655,Positive,82%,23
258656,Very Positive,81%,79
258658,Positive,100%,14
258659,Positive,92%,14
258070,Positive,88%,17
258090,Mostly Positive,74%,79
258150,Mostly Negative,33%,288
258180,Mostly Negative,32%,"2,242"
258240,Mostly Negative,29%,64
257260,Very Positive,96%,50
257350,Very Positive,85%,"2,580"
257670,Mostly Positive,77%,226
257690,Very Positive,85%,625
257710,Very Positive,87%,930
257730,Mostly Positive,79%,"3,294"
257750,Very Positive,84%,"1,936"
257790,Very Positive,89%,268
257850,Very Positive,94%,"9,312"
257870,Mostly Positive,73%,42
257930,Very Negative,6%,216
257990,Very Positive,86%,507
258010,Very Positive,85%,503
257030,Very Positive,87%,849
257120,Very Positive,80%,280
257170,Very Positive,86%,759
257190,Mostly Positive,70%,723
256010,Mostly Negative,33%,368
256240,Positive,81%,11
256290,Very Positive,92%,"9,387"
256320,Very Positive,88%,71
256321,Mostly Positive,78%,52
256370,Mostly Positive,78%,711
256440,Mostly Negative,37%,24
256460,Very Positive,90%,286
256501,Positive,100%,10
256502,Positive,100%,14
256503,Positive,100%,10
256504,Positive,90%,11
256505,Positive,100%,11
256510,Positive,93%,15
255320,Very Positive,82%,698
255340,Very Positive,95%,156
255370,Mostly Positive,74%,324
255390,Very Positive,94%,906
255520,Mostly Positive,79%,"1,475"
255690,Mostly Positive,78%,19
255760,Mostly Positive,70%,10
255870,Very Positive,94%,179
255910,Positive,84%,25
255920,Mostly Positive,75%,174
255960,Very Positive,89%,64
254820,Very Positive,87%,56
254840,Very Positive,83%,105
254860,Mostly Negative,36%,19
254880,Very Positive,90%,94
254920,Positive,83%,31
254960,Very Positive,90%,553
255050,Very Positive,93%,130
255220,Mostly Positive,74%,"3,805"
255280,Mostly Positive,71%,737
255300,Very Positive,88%,800
254320,Very Positive,88%,890
254440,Very Positive,90%,"1,923"
254460,Very Positive,92%,628
254480,Mostly Positive,79%,285
254560,Very Positive,86%,"1,185"
253610,Mostly Positive,72%,261
253650,Mostly Positive,72%,"1,489"
253690,Mostly Positive,77%,292
253710,Mixed,42%,"26,526"
253750,Overwhelmingly Positive,95%,"1,311"
253770,Mostly Negative,34%,795
253790,Very Positive,81%,159
253840,Very Positive,91%,"1,484"
253900,Very Positive,83%,"1,302"
253920,Very Positive,82%,573
253940,Mostly Positive,77%,308
253980,Mostly Positive,73%,"1,294"
254150,Very Positive,90%,820
254200,Mostly Positive,75%,"2,030"
254240,Very Positive,82%,"1,135"
252610,Very Positive,94%,"2,778"
252630,Very Positive,88%,"1,303"
252670,Very Positive,89%,"1,933"
252690,Mostly Positive,75%,343
252710,Very Positive,81%,185
252730,Mostly Positive,79%,82
252750,Very Positive,85%,120
252770,Mostly Negative,24%,253
252830,Mostly Positive,71%,208
252870,Very Positive,89%,"1,693"
252890,Very Positive,80%,68
252910,Very Negative,8%,209
252970,Mostly Positive,77%,77
253030,Very Positive,94%,"1,383"
253150,Mostly Positive,76%,427
253250,Mostly Positive,77%,"5,104"
253290,Very Positive,90%,467
253310,Mostly Positive,72%,25
253330,Mostly Positive,75%,"1,209"
253350,Very Positive,86%,89
253390,Mostly Positive,73%,52
253430,Mostly Positive,72%,"4,334"
253530,Very Positive,88%,"1,032"
253570,Mostly Positive,70%,17
251630,Very Positive,85%,834
251730,Very Positive,91%,"1,600"
251770,Very Positive,90%,365
251810,Mostly Positive,72%,250
251830,Very Positive,94%,290
251850,Mostly Positive,74%,381
251910,Mostly Positive,79%,68
251990,Overwhelmingly Positive,95%,"4,731"
252010,Very Positive,85%,441
252030,Very Positive,84%,"1,881"
252050,Very Negative,8%,240
252070,Very Positive,82%,114
252090,Mostly Positive,75%,37
252110,Very Positive,94%,"1,442"
252130,Very Positive,95%,338
252150,Very Positive,90%,187
252170,Mostly Positive,78%,93
252290,Mostly Positive,71%,105
252310,Very Positive,87%,401
252330,Very Positive,88%,"3,925"
252350,Mostly Positive,78%,"1,420"
252370,Very Positive,82%,320
252410,Very Positive,93%,"2,733"
252470,Very Positive,80%,"1,895"
252530,Mostly Positive,71%,"1,783"
252550,Very Positive,87%,486
250810,Positive,81%,11
250990,Positive,86%,15
251000,Very Positive,82%,253
251060,Very Positive,86%,"6,864"
251080,Positive,81%,11
251081,Positive,100%,11
251110,Very Positive,89%,635
251150,Very Positive,91%,"3,191"
251170,Mostly Positive,72%,"1,945"
251210,Very Positive,90%,141
251230,Mostly Positive,75%,228
251290,Overwhelmingly Positive,97%,990
251370,Very Positive,97%,335
251410,Mostly Negative,39%,153
251430,Very Positive,92%,262
251450,Mostly Negative,39%,185
251470,Very Positive,94%,"1,551"
251490,Very Positive,95%,106
251510,Positive,92%,26
249950,Very Positive,84%,401
249970,Very Positive,88%,315
249990,Mostly Positive,75%,"1,637"
250030,Mostly Positive,79%,164
250050,Overwhelmingly Positive,96%,"1,224"
250110,Overwhelmingly Positive,95%,857
250180,Very Positive,91%,"4,097"
250260,Very Positive,91%,"3,068"
250300,Mostly Positive,73%,91
250320,Overwhelmingly Positive,97%,"17,297"
250380,Very Positive,89%,779
250400,Very Positive,82%,"12,721"
250460,Mostly Positive,74%,513
250500,Overwhelmingly Positive,95%,"1,502"
250520,Very Positive,86%,"1,339"
250560,Mostly Positive,79%,926
250580,Mostly Positive,71%,559
250600,Very Positive,92%,"21,048"
250620,Very Positive,86%,"3,333"
250640,Mostly Positive,78%,241
250700,Very Positive,90%,529
250720,Mostly Negative,21%,41
250760,Overwhelmingly Positive,96%,"7,764"
249310,Positive,85%,40
249320,Very Positive,83%,167
249330,Very Positive,90%,820
249550,Mostly Positive,70%,213
249590,Very Positive,86%,"1,185"
249630,Very Positive,87%,"1,773"
249680,Very Positive,91%,"1,376"
249870,Very Positive,80%,"1,288"
249910,Negative,15%,13
248970,Very Positive,87%,447
249050,Very Positive,89%,"6,323"
249085,Positive,90%,22
249086,Positive,90%,10
249090,Positive,100%,11
249094,Positive,91%,12
249130,Very Positive,91%,"6,353"
249150,Very Positive,86%,345
249180,Mostly Positive,72%,76
249181,Mostly Positive,72%,11
248800,Mostly Positive,77%,637
248820,Very Positive,93%,"16,328"
248860,Very Positive,89%,"2,416"
248140,Very Positive,80%,"6,806"
248160,Mostly Positive,77%,35
248170,Very Positive,90%,391
248190,Very Positive,83%,98
248310,Overwhelmingly Positive,96%,"2,354"
248330,Very Positive,93%,412
248390,Very Positive,88%,"6,846"
248410,Mostly Negative,24%,142
248510,Mostly Positive,78%,82
248530,Mostly Positive,78%,152
248550,Very Positive,92%,297
248570,Very Positive,87%,"12,542"
248610,Very Positive,94%,"4,768"
248650,Mostly Positive,77%,628
248710,Mostly Negative,26%,396
248730,Very Positive,81%,301
248750,Very Positive,98%,109
247307,Very Positive,92%,53
247308,Mostly Positive,78%,42
247309,Positive,80%,40
247350,Very Positive,88%,242
247370,Mostly Positive,79%,234
247660,Mixed,69%,"1,799"
247730,Mixed,41%,"14,370"
247750,Very Positive,91%,"29,590"
247890,Very Positive,82%,"33,896"
247910,Very Positive,84%,"2,549"
247950,Mostly Negative,22%,"1,825"
246660,Overwhelmingly Positive,95%,857
246680,Mostly Positive,72%,148
246740,Mostly Negative,37%,48
246760,Mostly Positive,77%,939
246820,Mostly Positive,77%,18
246840,Very Positive,92%,753
246880,Mostly Negative,24%,58
246900,Very Positive,92%,"5,116"
246920,Very Positive,89%,69
246940,Mostly Negative,20%,311
246960,Very Positive,86%,257
246980,Mostly Positive,71%,107
247000,Mostly Positive,79%,"2,118"
